 Date;Receipt_number;Shop;Product;Quantity;Price for unit
02.11.2024 12:13;436209;АТБ;улочки 400 г Київхліб Малятко 1г п/ет;1;29.90
02.11.2024 12:13;436209;АТБ;Булочки 400 г Київхліб Малятко 1г п/ет;1;29.90
02.11.2024 12:13;436209;АТБ;Серветки кoсметичні 100+50 шт Своя лінія універс;2;28.90
02.11.2024 12:13;436209;АТБ;Філе курчат-бройлерів Чебатурочка охолоджене газ;0.652;152.99
02.11.2024 12:13;436209;АТБ;Банан 1гат;0.838;55.95
02.11.2024 12:13;436209;АТБ;Мило туалетне тверде 90 г Teo в асортименті  к/у;1;25.80
02.11.2024 12:13;436209;АТБ;Вологий туалетний папір 50 шт Своя лінія алое/Ki;1;27.90
02.11.2024 12:13;436209;АТБ;Сир кисломолочний 350 г Білоцерківський 9% п/ет;1;82.30
02.11.2024 12:29;Mx9uLCIp1-E;Фора;Сир180КислЯготин5%Фп;2;31.90
02.11.2024 12:29;Mx9uLCIp1-E;Фора;Кріп70Пуч;1;21.90
03.11.2024 15:45;cAo_GVkl_Kw;Фора;КапустаКгПекінсРання;0.74;59.90
03.11.2024 15:45;cAo_GVkl_Kw;Фора;Пал360КрабВодСвОхол;1;94.90
03.11.2024 15:45;cAo_GVkl_Kw;Фора;Бул300ПлетенкКрихтКу;1;27.80
03.11.2024 15:45;cAo_GVkl_Kw;Фора;АРТ.№ 724399 Суш420КиївхлКиївська;1;43.90
03.11.2024 15:45;cAo_GVkl_Kw;Фора;АРТ.№ 759416 Шпинат75Бебі;1;59.90
03.11.2024 15:45;cAo_GVkl_Kw;Фора;АРТ.№ 444707 Лаваш220КиївхлібВірм;1;31.50
03.11.2024 15:45;cAo_GVkl_Kw;Фора;АРТ.№ 933511 Помід400DawtЧищЦіл;1;54.90
03.11.2024 15:45;cAo_GVkl_Kw;Фора;АРТ.№ 871874 Масл180БілоЕкстр82%;1;89.90
03.11.2024 15:45;cAo_GVkl_Kw;Фора;АРТ.№ 32550 ЛимонКг;0.106;59.90
03.11.2024 15:45;cAo_GVkl_Kw;Фора;АРТ.№ 181642 Яйце10ЯсенсвСпрВелС0;1;66.70
03.11.2024 15:45;cAo_GVkl_Kw;Фора;АРТ.№ 602921 Тісто500РудьЛисткове;1;49.90
03.11.2024 15:45;cAo_GVkl_Kw;Фора;АРТ.№ 602929 Тісто500РудьЛистДріж;1;49.90
05.11.2024 18:35;A9dVg9T2tCE;Фора;АРТ.№ 889654 Пак37*60*50ФораСеред;1;5.00
05.11.2024 18:35;A9dVg9T2tCE;Фора;АРТ.№ 133868 Печ450КонтиБуратГор;1;65.00
05.11.2024 18:35;A9dVg9T2tCE;Фора;АРТ.№ 249962 Солом100КиївхлібСоло;1;14.90
05.11.2024 18:35;A9dVg9T2tCE;Фора;АРТ.№ 830987 Сос275ГлобинНямІндВг;1;89.90
05.11.2024 18:35;A9dVg9T2tCE;Фора;АРТ.№ 955886 Сочев0,5FavorЧервона;1;53.90
05.11.2024 18:35;A9dVg9T2tCE;Фора;АРТ.№ 845233 Баг150ЧасниковийФора;1;19.90
08.11.2024 17:16;O7KV15MABSg        ;Фора;АРТ.№ 807525 КурКгФілеНРСУЛоток;1.061;165.00
08.11.2024 17:16;O7KV15MABSg        ;Фора;АРТ.№ 940934 Олив300HelcomЛосос;1;59.90
08.11.2024 17:16;O7KV15MABSg        ;Фора;АРТ.№ 857555 Сир220PresТвТр5%Ван;1;56.90
08.11.2024 17:16;O7KV15MABSg        ;Фора;АРТ.№ 923529 Сир180ФермМоцЧедер45;1;54.90
08.11.2024 17:16;O7KV15MABSg        ;Фора;АРТ.№ 32887 ПерецьКгЧервоний;0.476;129.00
08.11.2024 17:16;O7KV15MABSg        ;Фора;АРТ.№ 538208 АвокадоШтReadyToEat;1;74.90
08.11.2024 17:16;O7KV15MABSg        ;Фора;АРТ.№ 916034 Сал75ПучСвіжРукШпин;1;64.90
08.11.2024 17:16;O7KV15MABSg        ;Фора;АРТ.№ 686029 Печ185RoshДКавиПрМол;1;19.29
08.11.2024 17:16;O7KV15MABSg        ;Фора;АРТ.№ 719788 М-з300ТорчЄвроп72%;1;36.40
08.11.2024 17:16;O7KV15MABSg        ;Фора;АРТ.№ 29055 Ш.100KinderT8;1;74.20
08.11.2024 17:16;O7KV15MABSg        ;Фора;АРТ.№ 836544 Паст15АлексГранЯбл;2;11.50
08.11.2024 17:16;O7KV15MABSg        ;Фора;АРТ.№ 947721 Шок90МолRoshWholHaz;1;47.90
09.11.2024 16:43;cpzLp_2p1a8;Фора;АРТ.№ 820105 Ікра500ВересКабПерч;1;94.50
09.11.2024 16:43;cpzLp_2p1a8;Фора;АРТ.№ 584230 Мол370ПерМККСгущ8,5%;3;74.90
09.11.2024 16:43;cpzLp_2p1a8;Фора;АРТ.№ 917884 Ананас565IbericШмСир;1;109.00
09.11.2024 16:43;cpzLp_2p1a8;Фора;АРТ.№ 540258 СалатШтАйсберг;1;69.90
09.11.2024 16:43;cpzLp_2p1a8;Фора;АРТ.№ 865925 Пал220КрабВодСвітЗам;2;49.90
09.11.2024 16:43;cpzLp_2p1a8;Фора;АРТ.№ 947721 Шок90МолRoshWholHaz;1;47.90
09.11.2024 16:43;cpzLp_2p1a8;Фора;АРТ.№ 495924 Томат250ЧеррГолубСер;2;74.90
09.11.2024 16:43;cpzLp_2p1a8;Фора;АРТ.№ 550269 Гірч130ТорчАмерикД/п;1;19.80
09.11.2024 16:43;cpzLp_2p1a8;Фора;АРТ.№ 943197 Круасан90СмМигд;1;29.90
09.11.2024 16:43;cpzLp_2p1a8;Фора;АРТ.№ 522838 Кріп70Пуч;1;21.90
09.11.2024 16:43;cpzLp_2p1a8;Фора;АРТ.№ 883976 Пахлава200БККМедова;1;84.90
10.11.2024 19:41;J6gD9GaFZ4s;Фора;АРТ.№ 181642 Яйце10ЯсенсвСпрВелС0;1;76.90
10.11.2024 19:41;J6gD9GaFZ4s;Фора;АРТ.№ 370658 ГрибиШамп450ЗелКрСв;1;69.90
10.11.2024 19:41;J6gD9GaFZ4s;Фора;АРТ.№ 947721 Шок90МолRoshWholHaz;1;47.90
10.11.2024 19:41;J6gD9GaFZ4s;Фора;АРТ.№ 950062 СирКгPatComtКамам60%;0.186;779.00
10.11.2024 19:41;J6gD9GaFZ4s;Фора;АРТ.№ 839545 Йог300МолБілБзЛак2.5;1;39.90
11.11.2024 16:39;cq6jOtuxdlE;Фора;АРТ.№ 929284 Рогал300КиївхСтудПос;1;25.90
11.11.2024 16:39;cq6jOtuxdlE;Фора;АРТ.№ 567970 Багет300BouЧіабата;1;29.90
13.11.2024 14:38;heQ8iql9n-U;Сільпо;АРТ.№ 890805 Чай100ChelNobHousOpa;1;99.00
13.11.2024 14:38;heQ8iql9n-U;Сільпо;1.000         x          99.00 =                   99.00 А;АРТ,№;cКосмКр
13.11.2024 14:38;heQ8iql9n-U;Сільпо;АРТ.№ 696967 Дис120ВатNicКосмКруг;2;29.99
13.11.2024 14:38;heQ8iql9n-U;Сільпо;2.000         x          29.99 =                   59.98 А;АРТ,№;атЛегСи
13.11.2024 14:38;heQ8iql9n-U;Сільпо;АРТ.№ 266448 Анан565ПрШматЛегСир;1;90.49
13.11.2024 14:38;heQ8iql9n-U;Сільпо;1.000         x          90.49 =                   90.49 А;АРТ,№;100%ЦПш
13.11.2024 14:38;heQ8iql9n-U;Сільпо;АРТ.№ 937763 Хл0,325ХБуд100%ЦПшен;1;26.99
13.11.2024 14:38;heQ8iql9n-U;Сільпо;1.000         x          26.99 =                   26.99 А;АРТ,№;4PЛосЖе
13.11.2024 14:38;heQ8iql9n-U;Сільпо;АРТ.№ 768742 Корм100КотC4PЛосЖел;2;14.99
13.11.2024 14:38;heQ8iql9n-U;Сільпо;2.000         x          14.99 =                   29.98 А;АРТ,№;ірСкВсН
13.11.2024 14:38;heQ8iql9n-U;Сільпо;АРТ.№ 890288 БастКгМГілФірСкВсНар;0.118;299.00
13.11.2024 14:38;heQ8iql9n-U;Сільпо;0.118         x        1299.00 =                  153.28 А;АРТ,№;tФорКре
13.11.2024 14:38;heQ8iql9n-U;Сільпо;АРТ.№ 927551 Корм85КотOptФорКремС;3;24.99
13.11.2024 14:38;heQ8iql9n-U;Сільпо;3.000         x          24.99 =                   74.97 А;АРТ,№;ХвСмСме
13.11.2024 14:38;heQ8iql9n-U;Сільпо;АРТ.№ 741690 Чип50KFunПлХвСмСмет;1;19.29
13.11.2024 14:38;heQ8iql9n-U;Сільпо;1.000         x          19.29 =                   19.29 А;АРТ,№;Фірм
13.11.2024 14:38;heQ8iql9n-U;Сільпо;АРТ.№ 723182 Сушки300БККФірм;1;41.59
13.11.2024 14:38;heQ8iql9n-U;Сільпо;1.000         x          41.59 =                   41.59 А;АРТ,№;УлБ/Лак
13.11.2024 14:38;heQ8iql9n-U;Сільпо;АРТ.№ 778675 Верш200НаЗдУлБ/Лак10;1;33.29
13.11.2024 14:38;heQ8iql9n-U;Сільпо;1.000         x          33.29 =                   33.29 А;АРТ,№;ТрісНат
13.11.2024 14:38;heQ8iql9n-U;Сільпо;АРТ.№ 895324 Печ115BangaТрісНатВ*;1;119.00
13.11.2024 14:38;heQ8iql9n-U;Сільпо;1.000         x         119.00 =                  119.00 А;АРТ,№;лак5Гор
13.11.2024 14:38;heQ8iql9n-U;Сільпо;АРТ.№ 607038 Бат40BakalЗлак5Горіх;1;23.99
13.11.2024 14:38;heQ8iql9n-U;Сільпо;1.000         x          23.99 =                   23.99 А;АРТ,№;oodЧерв
13.11.2024 14:38;heQ8iql9n-U;Сільпо;АРТ.№ 856892 Сочев500FeGoodЧервон;1;61.49
13.11.2024 14:38;heQ8iql9n-U;Сільпо;1.000         x          61.49 =                   61.49 А;АРТ,№;mGalLif
13.11.2024 14:38;heQ8iql9n-U;Сільпо;АРТ.№ 907933 Ц.70RoshYGumGalLife;1;35.49
13.11.2024 14:38;heQ8iql9n-U;Сільпо;1.000         x          35.49 =                   35.49 А;АРТ,№;кладСуд
13.11.2024 14:38;heQ8iql9n-U;Сільпо;АРТ.№ 538471 ЖурналЛізаСкладСудок;1;48.99
13.11.2024 14:38;heQ8iql9n-U;Сільпо;1.000         x          48.99 =                   48.99 Б;АРТ,№;ло 180 
14.11.2024 11:48;362680;АТБ;АРТ.№ 00000000000269 Масло 180 г Комо солодко веpшкове безлактозне 73%;1;97.70
14.11.2024 11:48;362680;АТБ;1.000         x          97.70 =                   97.70 А;АРТ,№;ло 180 
14.11.2024 11:48;362680;АТБ;АРТ.№ 00000000000269 Масло 180 г Комо солодко веpшкове безлактозне 73%;1;97.70
14.11.2024 11:48;362680;АТБ;1.000         x          97.70 =                   97.70 А;АРТ,№;шка 170
14.11.2024 11:48;362680;АТБ;АРТ.№ 00000000000257 Плюшка 170г З цукpом (ФТ) без/уп ГП;1;20.90
14.11.2024 11:48;362680;АТБ;1.000         x          20.90 =                   20.90 А;АРТ,№;,виp, 0
14.11.2024 11:48;362680;АТБ;АРТ.№ 00000000000270 Мак.виp. 0,5кг De Luxe F oods&Goods Selected Бант;1;53.90
14.11.2024 11:48;362680;АТБ;1.000         x          53.90 =                   53.90 А;АРТ,№;ChocSna
15.11.2024 16:18;1GhwtMkQpYI        ;Траш;АРТ.№ 868166 Тіст29MilkaChocSnack;2;24.29
15.11.2024 16:18;1GhwtMkQpYI        ;Траш;2.000         x          24.29 =                   48.58 А;АРТ,№;амБЛакП
15.11.2024 16:18;1GhwtMkQpYI        ;Траш;АРТ.№ 922781 СирКгНСівФламБЛакП45;0.178;469.00
15.11.2024 16:18;1GhwtMkQpYI        ;Траш;0.178         x         469.00 =                   83.48 А;АРТ,№;вХлМаля
15.11.2024 16:18;1GhwtMkQpYI        ;Траш;АРТ.№ 493492 Булоч250КиївХлМалят;1;24.99
15.11.2024 16:18;1GhwtMkQpYI        ;Траш;1.000         x          24.99 =                   24.99 А;АРТ,№;нецьМак
15.11.2024 16:18;1GhwtMkQpYI        ;Траш;АРТ.№ 856756 Зав350Рум'янецьМак;1;64.99
15.11.2024 16:18;1GhwtMkQpYI        ;Траш;1.000         x          64.99 =                   64.99 А;АРТ,№;рСмВлас
15.11.2024 16:18;1GhwtMkQpYI        ;Траш;АРТ.№ 753988 Паст70ТомКорСмВлас25;3;15.99
15.11.2024 16:18;1GhwtMkQpYI        ;Траш;3.000         x          15.99 =                   47.97 А;АРТ,№;вхлібСо
15.11.2024 16:18;1GhwtMkQpYI        ;Траш;АРТ.№ 249962 Солом100КиївхлібСоло;1;14.89
15.11.2024 16:18;1GhwtMkQpYI        ;Траш;1.000         x          14.89 =                   14.89 А;АРТ,№;в
15.11.2024 16:18;1GhwtMkQpYI        ;Траш;АРТ.№ 24294 ПапТуалОбухів;2;11.69
15.11.2024 16:18;1GhwtMkQpYI        ;Траш;2.000         x          11.69 =                   23.38 А;АРТ,№;niyaMix
15.11.2024 16:18;1GhwtMkQpYI        ;Траш;АРТ.№ 945878 Н-р500ПечToniyaMix№5;1;69.99
15.11.2024 16:18;1GhwtMkQpYI        ;Траш;1.000         x          69.99 =                   69.99 А;АРТ,№;ІкТрісP
15.11.2024 16:18;1GhwtMkQpYI        ;Траш;АРТ.№ 809572 Прод80ВодСвІкТрісPat;1;33.90
15.11.2024 16:18;1GhwtMkQpYI        ;Траш;1.000         x          33.90 =                   33.90 А;АРТ,№;овЧ2Шар
15.11.2024 16:18;1GhwtMkQpYI        ;Траш;АРТ.№ 581885 Серв150ПапПовЧ2ШарПЕ;2;29.99
15.11.2024 16:18;1GhwtMkQpYI        ;Траш;2.000         x          29.99 =                   59.98 А;АРТ,№;ів 5 г 
16.11.2024 14:38;106239;АТБ;АРТ.№ 171 Ласощі для котів 5 г CLUB 4 PAWS Преміум М'ясна;9;10.80
16.11.2024 14:38;106239;АТБ;9.000         x          10.80 =                   97.20 А;АРТ,№;ворит с
16.11.2024 14:38;106239;АТБ;АРТ.№ 227 Масло 180 г Фаворит солодковершкове екстра 82,5%;1;78.30
16.11.2024 14:38;106239;АТБ;1.000         x          78.30 =                   78.30 А;     ;
16.11.2024 14:38;106239;АТБ;        Дисконт: 3.91;АРТ,№;ворит с
16.11.2024 14:38;106239;АТБ;АРТ.№ 227 Масло 180 г Фаворит солодковершкове екстра 82,5%;1;78.30
16.11.2024 14:38;106239;АТБ;1.000         x          78.30 =                   78.30 А;     ;
16.11.2024 14:38;106239;АТБ;        Дисконт: 3.91;АРТ,№;B 4 PAW
16.11.2024 14:38;106239;АТБ;АРТ.№ 881 Корм 300 г CLUB 4 PAWS Преміум Селекшн сухий пов;1;67.90
16.11.2024 14:38;106239;АТБ;1.000         x          67.90 =                   67.90 А;     ;
16.11.2024 14:38;106239;АТБ;        Дисконт: 3.39;АРТ,№;Millenn
16.11.2024 14:38;106239;АТБ;АРТ.№ 882 Шоколад 110 г Millennium Gold молочний із мигдал;1;67.90
16.11.2024 14:38;106239;АТБ;1.000         x          67.90 =                   67.90 А;     ;
16.11.2024 14:38;106239;АТБ;        Дисконт: 3.39;АРТ,№; Kinder
16.11.2024 14:38;106239;АТБ;АРТ.№ 883 Батончик 100 г Kinder Chocolate Т8 с молочним на;1;75.30
16.11.2024 14:38;106239;АТБ;1.000         x          75.30 =                   75.30 А;АРТ,№;ошен Nu
16.11.2024 14:38;106239;АТБ;АРТ.№ 746 Шоколад 90 г Рошен Nut молочний з цілими лісовим;1;54.90
16.11.2024 14:38;106239;АТБ;1.000         x          54.90 =                   54.90 А;     ;
16.11.2024 14:38;106239;АТБ;        Дисконт: 2.74;АРТ,№;а Чіпс 
16.11.2024 14:38;106239;АТБ;АРТ.№ 884 Чипси 75 г Зіба Чіпс банан м/уп;1;25.20
16.11.2024 14:38;106239;АТБ;1.000         x          25.20 =                   25.20 А;АРТ,№; De Lux
16.11.2024 14:38;106239;АТБ;АРТ.№ 369 Консерви 121 г De Luxe Foods & Goods Selected Пе;1;88.90
16.11.2024 14:38;106239;АТБ;1.000         x          88.90 =                   88.90 А;     ;
16.11.2024 14:38;106239;АТБ;        Дисконт: 18.00;АРТ,№; De Lux
16.11.2024 14:38;106239;АТБ;АРТ.№ 369 Консерви 121 г De Luxe Foods & Goods Selected Пе;1;88.90
16.11.2024 14:38;106239;АТБ;1.000         x          88.90 =                   88.90 А;     ;
16.11.2024 14:38;106239;АТБ;        Дисконт: 18.00;АРТ,№;ння уні
16.11.2024 14:38;106239;АТБ;АРТ.№ 885 Засіб для чищення унітазу 3х50 г Bref Сила Актив;1;130.20
16.11.2024 14:38;106239;АТБ;1.000         x         130.20 =                  130.20 А;АРТ,№;Мигд
16.11.2024 14:43;qLT_75S0XmQ        ;Фора;АРТ.№ 943197 Круасан90СмМигд;1;29.90
16.11.2024 14:43;qLT_75S0XmQ        ;Фора;1.000         x          29.90 =                   29.90 А;АРТ,№;омашЗак
16.11.2024 14:43;qLT_75S0XmQ        ;Фора;АРТ.№ 917619 Хл450КулинДомашЗакв;1;28.50
16.11.2024 14:43;qLT_75S0XmQ        ;Фора;1.000         x          28.50 =                   28.50 А;АРТ,№;
19.11.2024 16:42;KXUq1ngM0-o;Фора;АРТ.№ 522838 Кріп70Пуч;1;24.90
19.11.2024 16:42;KXUq1ngM0-o;Фора;1.000         x          24.90 =                   24.90 А;АРТ,№;омашЗак
19.11.2024 16:42;KXUq1ngM0-o;Фора;АРТ.№ 917619 Хл450КулинДомашЗакв;1;28.50
19.11.2024 16:42;KXUq1ngM0-o;Фора;1.000         x          28.50 =                   28.50 А;АРТ,№;aChocPe
19.11.2024 16:42;KXUq1ngM0-o;Фора;АРТ.№ 912466 Драж40Bim&BaChocPean;1;13.50
19.11.2024 16:42;KXUq1ngM0-o;Фора;1.000         x          13.50 =                   13.50 А;АРТ,№;Мигд
19.11.2024 16:42;KXUq1ngM0-o;Фора;АРТ.№ 943197 Круасан90СмМигд;2;29.90
19.11.2024 16:42;KXUq1ngM0-o;Фора;2.000         x          29.90 =                   59.80 А;АРТ,№;waDelux
19.11.2024 16:42;KXUq1ngM0-o;Фора;АРТ.№ 789875 Хуст10НосZewaDeluxe;1;7.90
19.11.2024 16:42;KXUq1ngM0-o;Фора;1.000         x           7.90 =                    7.90 А;АРТ,№;ойлерів
20.11.2024 14:16;110788;АТБ;АРТ.№ 218 Філе курчат-бройлерів Чебатурочка охолоджене газ;0.734;153.99
20.11.2024 14:16;110788;АТБ;0.734         x         153.99 =                  113.03 А;АРТ,№; 60 шт 
20.11.2024 14:16;110788;АТБ;АРТ.№ 95 Серветки вологі 60 шт Своя лінія антибактеріальн;1;25.90
20.11.2024 14:16;110788;АТБ;1.000         x          25.90 =                   25.90 А;АРТ,№;рчат-бр
20.11.2024 14:16;110788;АТБ;АРТ.№ 480 Філе стегна курчат-бройлерів Епікур охолоджене г;0.688;183.29
20.11.2024 14:16;110788;АТБ;0.688         x         183.29 =                  126.10 А;     ;
20.11.2024 14:16;110788;АТБ;        Дисконт: 6.30;АРТ,№;рчат-бр
20.11.2024 14:16;110788;АТБ;АРТ.№ 480 Філе стегна курчат-бройлерів Епікур охолоджене г;0.723;183.29
20.11.2024 14:16;110788;АТБ;0.723         x         183.29 =                  132.52 А;     ;
20.11.2024 14:16;110788;АТБ;        Дисконт: 6.62;АРТ,№; шт Ясе
20.11.2024 14:16;110788;АТБ;АРТ.№ 481 Яйце куряче 10 шт Ясенсвіт 1 категорії фас карт/;1;74.90
20.11.2024 14:16;110788;АТБ;1.000         x          74.90 =                   74.90 А;АРТ,№; Торчин
20.11.2024 14:16;110788;АТБ;АРТ.№ 28 Майонез 0,52 кг Торчин Європейський 72% д/пак;1;48.90
20.11.2024 14:16;110788;АТБ;1.000         x          48.90 =                   48.90 А;АРТ,№; Торчин
20.11.2024 14:16;110788;АТБ;АРТ.№ 28 Майонез 0,52 кг Торчин Європейський 72% д/пак;1;48.90
20.11.2024 14:16;110788;АТБ;1.000         x          48.90 =                   48.90 А;АРТ,№;уторок 
20.11.2024 14:16;110788;АТБ;АРТ.№ 56 Борошно 1 кг  Хуторок пшеничне вищий ґатунок б/у;1;24.90
20.11.2024 14:16;110788;АТБ;1.000         x          24.90 =                   24.90 А;АРТ,№;г De Lu
20.11.2024 14:16;110788;АТБ;АРТ.№ 203 Сир м'який 175г De Luxe Foods & Goods Selected в;1;76.90
20.11.2024 14:16;110788;АТБ;1.000         x          76.90 =                   76.90 А;АРТ,№;100 г Л
20.11.2024 14:16;110788;АТБ;АРТ.№ 482 Цукерки драже 100 г Любімов молочний Truff мигда;1;86.50
20.11.2024 14:16;110788;АТБ;1.000         x          86.50 =                   86.50 А;     ;
20.11.2024 14:16;110788;АТБ;        Дисконт: 32.60;АРТ,№;rapeza 
20.11.2024 14:16;110788;АТБ;АРТ.№ 483 Крупа 0,5 кг Trapeza Кус-кус м/уп;1;49.40
20.11.2024 14:16;110788;АТБ;1.000         x          49.40 =                   49.40 А;     ;
20.11.2024 14:16;110788;АТБ;        Дисконт: 2.47;АРТ,№; day's 
20.11.2024 14:16;110788;АТБ;АРТ.№ 484 Круасан 60 г 7 day's з кремом зі смаком ваніль м;1;26.90
20.11.2024 14:16;110788;АТБ;1.000         x          26.90 =                   26.90 А;АРТ,№;ові 10 
20.11.2024 14:16;110788;АТБ;АРТ.№ 369 Хустинки паперові 10 шт Розумний вибір двошарові;1;2.50
20.11.2024 14:16;110788;АТБ;1.000         x           2.50 =                    2.50 А;АРТ,№;ові 10 
20.11.2024 14:16;110788;АТБ;АРТ.№ 369 Хустинки паперові 10 шт Розумний вибір двошарові;1;2.50
20.11.2024 14:16;110788;АТБ;1.000         x           2.50 =                    2.50 А;АРТ,№;ові 10 
20.11.2024 14:16;110788;АТБ;АРТ.№ 369 Хустинки паперові 10 шт Розумний вибір двошарові;1;2.50
20.11.2024 14:16;110788;АТБ;1.000         x           2.50 =                    2.50 А;АРТ,№;ові 10 
20.11.2024 14:16;110788;АТБ;АРТ.№ 369 Хустинки паперові 10 шт Розумний вибір двошарові;1;2.50
20.11.2024 14:16;110788;АТБ;1.000         x           2.50 =                    2.50 А;АРТ,№;Sante G
20.11.2024 14:16;110788;АТБ;АРТ.№ 485 Батончик 50 г Sante Go On Vitamin кокосовий з Л-;1;22.70
20.11.2024 14:16;110788;АТБ;1.000         x          22.70 =                   22.70 А;АРТ,№;чПерсЯб
21.11.2024 17:48;QNbk-eNGoyk;Фора;АРТ.№ 928072 Сік0.95СадочПерсЯбл;1;47.90
21.11.2024 17:48;QNbk-eNGoyk;Фора;1.000         x          47.90 =                   47.90 А;АРТ,№;ДвірФас
21.11.2024 17:48;QNbk-eNGoyk;Фора;АРТ.№ 480826 Цукор1СитийДвірФасов;1;28.90
21.11.2024 17:48;QNbk-eNGoyk;Фора;1.000         x          28.90 =                   28.90 А;АРТ,№;вхСтудП
21.11.2024 17:48;QNbk-eNGoyk;Фора;АРТ.№ 929284 Рогал300КиївхСтудПос;1;25.90
21.11.2024 17:48;QNbk-eNGoyk;Фора;1.000         x          25.90 =                   25.90 А;АРТ,№;tЧищЦіл
21.11.2024 17:48;QNbk-eNGoyk;Фора;АРТ.№ 933511 Помід400DawtЧищЦіл;1;54.90
21.11.2024 17:48;QNbk-eNGoyk;Фора;1.000         x          54.90 =                   54.90 А;АРТ,№;МолГорі
21.11.2024 17:48;QNbk-eNGoyk;Фора;АРТ.№ 57579 Ш.100MilGoldМолГоріх;1;49.90
21.11.2024 17:48;QNbk-eNGoyk;Фора;1.000         x          49.90 =                   49.90 А;АРТ,№;ДодатМо
21.11.2024 17:48;QNbk-eNGoyk;Фора;АРТ.№ 581713 Ш.90MilkБезДодатМол;1;45.90
21.11.2024 17:48;QNbk-eNGoyk;Фора;1.000         x          45.90 =                   45.90 А;АРТ,№;готин9%
21.11.2024 17:48;QNbk-eNGoyk;Фора;АРТ.№ 913220 Сир180КислЯготин9%;2;32.90
21.11.2024 17:48;QNbk-eNGoyk;Фора;2.000         x          32.90 =                   65.80 А;АРТ,№;arКонс
21.11.2024 17:48;QNbk-eNGoyk;Фора;АРТ.№ 895353 Горош400JamarКонс;1;45.90
21.11.2024 17:48;QNbk-eNGoyk;Фора;1.000         x          45.90 =                   45.90 А;АРТ,№;лПшенНа
21.11.2024 17:48;QNbk-eNGoyk;Фора;АРТ.№ 959754 Бат250КиївхлПшенНар;1;15.40
21.11.2024 17:48;QNbk-eNGoyk;Фора;1.000         x          15.40 =                   15.40 А;АРТ,№;омашЗак
21.11.2024 17:48;QNbk-eNGoyk;Фора;АРТ.№ 917619 Хл450КулинДомашЗакв;1;28.50
21.11.2024 17:48;QNbk-eNGoyk;Фора;1.000         x          28.50 =                   28.50 А;АРТ,№;Лакт82,
21.11.2024 17:48;QNbk-eNGoyk;Фора;АРТ.№ 935468 Мас180ЯготБЛакт82,5%;1;109.00
21.11.2024 17:48;QNbk-eNGoyk;Фора;1.000         x         109.00 =                  109.00 А;АРТ,№;і
21.11.2024 17:48;QNbk-eNGoyk;Фора;АРТ.№ 759416 Шпинат75Бебі;1;64.90
21.11.2024 17:48;QNbk-eNGoyk;Фора;1.000         x          64.90 =                   64.90 А;АРТ,№;олдова
21.11.2024 17:48;QNbk-eNGoyk;Фора;АРТ.№ 527950 ВиноградКгМолдова;0.412;109.90
21.11.2024 17:48;QNbk-eNGoyk;Фора;0.412         x         109.90 =                   45.28 А;АРТ,№;жевий
21.11.2024 17:48;QNbk-eNGoyk;Фора;АРТ.№ 96251 ВиноградКгРожевий;0.376;99.90
21.11.2024 17:48;QNbk-eNGoyk;Фора;0.376         x          99.90 =                   37.56 А;АРТ,№;кладний
21.11.2024 17:48;QNbk-eNGoyk;Фора;АРТ.№ 890999 ПакетБіорозкладний;2;1.20
21.11.2024 17:48;QNbk-eNGoyk;Фора;2.000         x           1.20 =                    2.40 А;АРТ,№;Київхлі
23.11.2024 15:37;83094;АТБ;АРТ.№ 804 Булочки 400 г Київхліб Малятко 1г п/ет;1;29.90
23.11.2024 15:37;83094;АТБ;1.000         x          29.90 =                   29.90 А;АРТ,№; кг Сил
23.11.2024 15:37;83094;АТБ;АРТ.№ 658 Пластівці 0,72 кг Сила Геркулеса Екстра Вівсяні;1;50.90
23.11.2024 15:37;83094;АТБ;1.000         x          50.90 =                   50.90 А;АРТ,№;inder Ш
23.11.2024 15:37;83094;АТБ;АРТ.№ 329 Шоколад 50 г Kinder Шоколад Т4 к/уп;1;37.80
23.11.2024 15:37;83094;АТБ;1.000         x          37.80 =                   37.80 А;     ;
23.11.2024 15:37;83094;АТБ;        Дисконт: 1.89;АРТ,№; 14 г W
23.11.2024 15:37;83094;АТБ;АРТ.№ 805 Жувальна гумка 14 г Wrigley's Orbit Білосніжний;1;17.90
23.11.2024 15:37;83094;АТБ;1.000         x          17.90 =                   17.90 А;АРТ,№;омашЗак
23.11.2024 15:41;4bwnzDEl84c;Фора;АРТ.№ 917619 Хл450КулинДомашЗакв;1;28.50
23.11.2024 15:41;4bwnzDEl84c;Фора;1.000         x          28.50 =                   28.50 А;АРТ,№;течка Т
25.11.2024 14:28;207300;Рошен;АРТ.№ 00000000000316 Тістечка Тарт лимонні кг;0.316;399.90
25.11.2024 14:28;207300;Рошен;0.316         x         399.90 =                  126.37 А;АРТ,№;течка П
25.11.2024 14:28;207300;Рошен;АРТ.№ 00000000000392 Тістечка Профітроль кок осовий;0.13;399.50
25.11.2024 14:28;207300;Рошен;0.130         x         399.50 =                   51.94 А;АРТ,№;течка Т
25.11.2024 14:28;207300;Рошен;АРТ.№ 00000000000316 Тістечка Тарт лимонні кг;0.15;399.90
25.11.2024 14:28;207300;Рошен;0.150         x         399.90 =                   59.99 А;АРТ,№;ет вели
25.11.2024 14:28;207300;Рошен;АРТ.№ 00000000000009 Пакет великий 50мкм;1;5.00
